lon,lat,owner,watershed,type,form
-92.05130832,30.22097463,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05176764,30.22164479,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07561746,30.20875611,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04521155,30.16504426,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04408627,30.16578262,CITY-ROW,PLACENTIA,CURB INLET,
-92.05149071,30.18406298,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03724046,30.20619801,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04318286,30.16620864,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08357535,30.19292931,CITY-ROW,CASEY NORTH,CURB INLET,
-92.08358182,30.1932103,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08357288,30.19271744,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04764367,30.17981547,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04757625,30.17986337,CITY-ROW,CASEY NORTH,CURB INLET,
-92.08830536,30.19488263,CITY-ROW,CASEY NORTH,CURB INLET,
-92.05170394,30.21125264,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05163348,30.21133358,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02578973,30.25437966,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04042631,30.15744303,CITY-ROW,CASEY NORTH,CURB INLET,
-91.99361184,30.25758729,CITY-ROW,CASEY NORTH,CURB INLET,
-91.9936041,30.25766467,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02039397,30.15963421,CITY-ROW,CASEY NORTH,CURB INLET,
-92.00179318,30.26962208,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99601333,30.25775486,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00176433,30.27167186,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06679977,30.1704498,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.009546,30.19381093,CITY-ROW,CASEY NORTH,CURB INLET,
-92.00874835,30.1942005,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00847034,30.19443405,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05895448,30.14552804,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01160303,30.15446906,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01374648,30.15333233,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03701263,30.15258636,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03777357,30.152397,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05495628,30.16175848,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01790537,30.22689475,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06798693,30.15979297,CITY-ROW,BILBO BASIN,CURB INLET,
-91.98931598,30.23980243,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01886477,30.19453093,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04088379,30.16004419,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06479005,30.17743654,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06539142,30.17656771,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.065207,30.17673307,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06527586,30.17678711,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02753471,30.14803277,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0268499,30.14747828,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02646259,30.14794363,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06366223,30.17352648,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06533755,30.17558219,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0631526,30.17377625,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06558303,30.16824276,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06293488,30.16732427,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06740746,30.16876969,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06784608,30.16957585,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06826234,30.16939881,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07077287,30.16472489,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07112491,30.16511641,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07110048,30.1657121,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02808588,30.14848482,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02769109,30.14895117,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06646505,30.17153798,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06954699,30.14358157,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0077207,30.18041008,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00766015,30.18035382,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01030759,30.18105242,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00994,30.17917165,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00955277,30.1789429,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06643495,30.17572858,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06413544,30.17295384,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05187655,30.15999551,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05031673,30.16148627,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00081726,30.27273934,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00045431,30.27273056,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99849455,30.27239477,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05068328,30.16105333,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05760698,30.21776958,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05592522,30.21632908,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05502811,30.21632033,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99958433,30.2724514,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99929711,30.27243784,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99689196,30.27237188,CITY-ROW,CASEY NORTH,CURB INLET,
-91.99776261,30.25496543,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99772289,30.25499415,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09315375,30.18725976,CITY-ROW,BILBO BASIN,CURB INLET,
-92.09257561,30.18725457,CITY-ROW,HORSESHOE,CURB INLET,
-92.04822004,30.16235195,CITY-ROW,HORSESHOE,CURB INLET,
-92.04798184,30.16255007,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08354717,30.18708949,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03616356,30.24438737,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02672213,30.24563948,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03311324,30.13166553,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99903674,30.25810555,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02294939,30.24571448,CITY-ROW,BILBO BASIN,CURB INLET,
